gelE_I_2_5mm15	gelE_I_2_5mm15	gelE_I_2_5mm15	
1.33166	1.038	103.82	
1.16336	1.038	103.825	
0.990853	1.038	103.83	
1.15494	1.038	103.835	
1.28958	1.038	103.84	
1.07711	1.038	103.845	
0.906704	1.038	103.85	
1.075	1.038	103.855	
1.24751	1.038	103.86	
1.10866	1.038	103.865	
0.944571	1.038	103.87	
1.13601	1.038	103.875	
1.29379	1.038	103.88	
1.14442	1.038	103.885	
0.942467	1.038	103.89	
1.08131	1.038	103.895	
1.21174	1.038	103.9	
1.08762	1.039	103.905	
0.942467	1.039	103.91	
1.15074	1.039	103.915	
1.34849	1.039	103.92	
1.19912	1.039	103.925	
1.00558	1.039	103.93	
1.1276	1.039	103.935	
1.23488	1.039	103.94	
1.05817	1.039	103.945	
0.887771	1.039	103.95	
1.06448	1.039	103.955	
1.26013	1.039	103.96	
1.15494	1.039	103.965	
0.999268	1.039	103.97	
1.14863	1.039	103.975	
1.29379	1.039	103.98	
1.16125	1.039	103.985	
0.978231	1.039	103.99	
1.10445	1.039	103.995	
1.26434	1.039	104	
1.16967	1.04	104.005	
1.05607	1.04	104.01	
1.21174	1.04	104.015	
1.33797	1.04	104.02	
1.13811	1.04	104.025	
0.93826	1.04	104.03	
1.04765	1.04	104.035	
1.1844	1.04	104.04	
1.05607	1.04	104.045	
0.92143	1.04	104.05	
1.11918	1.04	104.055	
1.31483	1.04	104.06	
1.20543	1.04	104.065	
1.02451	1.04	104.07	
1.0729	1.04	104.075	
1.17388	1.04	104.08	
1.06238	1.04	104.085	
0.925638	1.04	104.09	
1.06238	1.04	104.095	
1.26013	1.04	104.1	
1.17808	1.041	104.105	
1.06869	1.041	104.11	
1.20543	1.041	104.115	
1.26644	1.041	104.12	
1.05186	1.041	104.125	
0.868837	1.041	104.13	
1.04345	1.041	104.135	
1.23909	1.041	104.14	
1.15494	1.041	104.145	
1.02241	1.041	104.15	
1.15915	1.041	104.155	
1.28327	1.041	104.16	
1.12128	1.041	104.165	
0.940364	1.041	104.17	
1.03293	1.041	104.175	
1.18229	1.041	104.18	
1.09394	1.041	104.185	
1.00348	1.041	104.19	
1.12549	1.041	104.195	
1.28117	1.041	104.2	
1.16757	1.042	104.205	
1.03082	1.042	104.21	
1.14442	1.042	104.215	
1.2433	1.042	104.22	
1.06238	1.042	104.225	
0.946675	1.042	104.23	
1.11287	1.042	104.235	
1.29169	1.042	104.24	
1.15705	1.042	104.245	
0.999268	1.042	104.25	
1.08973	1.042	104.255	
1.20964	1.042	104.26	
1.02451	1.042	104.265	
0.900393	1.042	104.27	
1.07711	1.042	104.275	
1.2454	1.042	104.28	
1.17598	1.042	104.285	
1.05186	1.042	104.29	
1.15074	1.042	104.295	
1.23699	1.042	104.3	
1.08131	1.043	104.305	
0.959297	1.043	104.31	
1.11077	1.043	104.315	
1.24961	1.043	104.32	
1.12339	1.043	104.325	
1.03082	1.043	104.33	
1.17177	1.043	104.335	
1.27275	1.043	104.34	
1.08342	1.043	104.345	
0.931949	1.043	104.35	
1.04976	1.043	104.355	
1.15705	1.043	104.36	
1.04765	1.043	104.365	
0.978231	1.043	104.37	
1.14022	1.043	104.375	
1.27486	1.043	104.38	
1.14863	1.043	104.385	
0.997164	1.043	104.39	
1.09604	1.043	104.395	
1.20754	1.043	104.4	
1.075	1.044	104.405	
1.00768	1.044	104.41	
1.19281	1.044	104.415	
1.33586	1.044	104.42	
1.14653	1.044	104.425	
0.995061	1.044	104.43	
1.09604	1.044	104.435	
1.17177	1.044	104.44	
1.02662	1.044	104.445	
0.936156	1.044	104.45	
1.12128	1.044	104.455	
1.26223	1.044	104.46	
1.14442	1.044	104.465	
1.04765	1.044	104.47	
1.16757	1.044	104.475	
1.2412	1.044	104.48	
1.03293	1.044	104.485	
0.919327	1.044	104.49	
1.06448	1.044	104.495	
1.19281	1.044	104.5	
1.10235	1.045	104.505	
1.05817	1.045	104.51	
1.2454	1.045	104.515	
1.33797	1.045	104.52	
1.11287	1.045	104.525	
0.957194	1.045	104.53	
1.07921	1.045	104.535	
1.15074	1.045	104.54	
1.00558	1.045	104.545	
0.931949	1.045	104.55	
1.14653	1.045	104.555	
1.27275	1.045	104.56	
1.14022	1.045	104.565	
1.03293	1.045	104.57	
1.15284	1.045	104.575	
1.20754	1.045	104.58	
0.992957	1.045	104.585	
0.898289	1.045	104.59	
1.075	1.045	104.595	
1.25382	1.045	104.6	
1.15705	1.046	104.605	
1.11077	1.046	104.61	
1.3001	1.046	104.615	
1.35059	1.046	104.62	
1.10235	1.046	104.625	
0.910912	1.046	104.63	
1.05817	1.046	104.635	
1.14442	1.046	104.64	
1.0182	1.046	104.645	
0.969816	1.046	104.65	
1.1886	1.046	104.655	
1.31062	1.046	104.66	
1.11918	1.046	104.665	
0.946675	1.046	104.67	
1.06028	1.046	104.675	
1.15705	1.046	104.68	
1.0182	1.046	104.685	
0.934053	1.046	104.69	
1.16757	1.046	104.695	
1.33797	1.046	104.7	
1.21385	1.047	104.705	
1.11708	1.047	104.71	
1.25592	1.047	104.715	
1.30852	1.047	104.72	
1.04555	1.047	104.725	
0.868837	1.047	104.73	
1.04345	1.047	104.735	
1.1886	1.047	104.74	
1.03713	1.047	104.745	
0.93826	1.047	104.75	
1.13391	1.047	104.755	
1.27696	1.047	104.76	
1.10866	1.047	104.765	
0.957194	1.047	104.77	
1.12128	1.047	104.775	
1.25803	1.047	104.78	
1.11497	1.047	104.785	
0.990853	1.047	104.79	
1.17177	1.047	104.795	
1.28958	1.047	104.8	
1.10445	1.048	104.805	
0.969816	1.048	104.81	
1.13811	1.048	104.815	
1.26013	1.048	104.82	
1.05396	1.048	104.825	
0.919327	1.048	104.83	
1.13391	1.048	104.835	
1.3022	1.048	104.84	
1.10656	1.048	104.845	
0.946675	1.048	104.85	
1.11287	1.048	104.855	
1.24751	1.048	104.86	
1.07921	1.048	104.865	
0.95509	1.048	104.87	
1.13601	1.048	104.875	
1.3001	1.048	104.88	
1.13391	1.048	104.885	
0.997164	1.048	104.89	
1.14232	1.048	104.895	
1.26644	1.048	104.9	
1.10445	1.049	104.905	
0.952986	1.049	104.91	
1.14442	1.049	104.915	
1.298	1.049	104.92	
1.09394	1.049	104.925	
0.95509	1.049	104.93	
1.17598	1.049	104.935	
1.33797	1.049	104.94	
1.13811	1.049	104.945	
0.948779	1.049	104.95	
1.0729	1.049	104.955	
1.21595	1.049	104.96	
1.02872	1.049	104.965	
0.9046	1.049	104.97	
1.10025	1.049	104.975	
1.3022	1.049	104.98	
1.16967	1.049	104.985	
0.990853	1.049	104.99	
1.11287	1.049	104.995	
1.2412	1.049	105	
1.07079	1.05	105.005	
0.936156	1.05	105.01	
1.13811	1.05	105.015	
1.32534	1.05	105.02	
1.15705	1.05	105.025	
1.00558	1.05	105.03	
1.15074	1.05	105.035	
1.25803	1.05	105.04	
1.05607	1.05	105.045	
0.875148	1.05	105.05	
1.02872	1.05	105.055	
1.21174	1.05	105.06	
1.10866	1.05	105.065	
0.980334	1.05	105.07	
1.14442	1.05	105.075	
1.31903	1.05	105.08	
1.17177	1.05	105.085	
0.978231	1.05	105.09	
1.10025	1.05	105.095	
1.23699	1.05	105.1	
1.14022	1.051	105.105	
1.00979	1.051	105.11	
1.20123	1.051	105.115	
1.3548	1.051	105.12	
1.15705	1.051	105.125	
0.927741	1.051	105.13	
1.02872	1.051	105.135	
1.15494	1.051	105.14	
1.00348	1.051	105.145	
0.88146	1.051	105.15	
1.08973	1.051	105.155	
1.30431	1.051	105.16	
1.21595	1.051	105.165	
1.03924	1.051	105.17	
1.12549	1.051	105.175	
1.22437	1.051	105.18	
1.08973	1.051	105.185	
0.952986	1.051	105.19	
1.10866	1.051	105.195	
1.29589	1.051	105.2	
1.20964	1.052	105.205	
1.09604	1.052	105.21	
1.1886	1.052	105.215	
1.27486	1.052	105.22	
1.0729	1.052	105.225	
0.875148	1.052	105.23	
1.03713	1.052	105.235	
1.23488	1.052	105.24	
1.13811	1.052	105.245	
1.02031	1.052	105.25	
1.15284	1.052	105.255	
1.28327	1.052	105.26	
1.1297	1.052	105.265	
0.940364	1.052	105.27	
1.04976	1.052	105.275	
1.1844	1.052	105.28	
1.14863	1.052	105.285	
1.06238	1.052	105.29	
1.21385	1.052	105.295	
1.33797	1.052	105.3	
1.22226	1.053	105.305	
1.03924	1.053	105.31	
1.10866	1.053	105.315	
1.17388	1.053	105.32	
1.01399	1.053	105.325	
0.915119	1.053	105.33	
1.10235	1.053	105.335	
1.27065	1.053	105.34	
1.18229	1.053	105.345	
1.05186	1.053	105.35	
1.14022	1.053	105.355	
1.21806	1.053	105.36	
1.03924	1.053	105.365	
0.917223	1.053	105.37	
1.06869	1.053	105.375	
1.2454	1.053	105.38	
1.1844	1.053	105.385	
1.08973	1.053	105.39	
1.18229	1.053	105.395	
1.27486	1.053	105.4	
1.11497	1.054	105.405	
0.969816	1.054	105.41	
1.11287	1.054	105.415	
1.23068	1.054	105.42	
1.10235	1.054	105.425	
1.0182	1.054	105.43	
1.16336	1.054	105.435	
1.2433	1.054	105.44	
1.07921	1.054	105.445	
0.95509	1.054	105.45	
1.07079	1.054	105.455	
1.1886	1.054	105.46	
1.10866	1.054	105.465	
1.03924	1.054	105.47	
1.20964	1.054	105.475	
1.33797	1.054	105.48	
1.1886	1.054	105.485	
1.02031	1.054	105.49	
1.09814	1.054	105.495	
1.15284	1.054	105.5	
1.03293	1.055	105.505	
0.97192	1.055	105.51	
1.1844	1.055	105.515	
1.30852	1.055	105.52	
1.13811	1.055	105.525	
0.997164	1.055	105.53	
1.13601	1.055	105.535	
1.20543	1.055	105.54	
1.00137	1.055	105.545	
0.891978	1.055	105.55	
1.09814	1.055	105.555	
1.26434	1.055	105.56	
1.15705	1.055	105.565	
1.08762	1.055	105.57	
1.23488	1.055	105.575	
1.29589	1.055	105.58	
1.08342	1.055	105.585	
0.927741	1.055	105.59	
1.05607	1.055	105.595	
1.17808	1.055	105.6	
1.08131	1.056	105.605	
1.04765	1.056	105.61	
1.27696	1.056	105.615	
1.39266	1.056	105.62	
1.15494	1.056	105.625	
0.982438	1.056	105.63	
1.1297	1.056	105.635	
1.21174	1.056	105.64	
1.00558	1.056	105.645	
0.887771	1.056	105.65	
1.08131	1.056	105.655	
1.26644	1.056	105.66	
1.13601	1.056	105.665	
1.06869	1.056	105.67	
1.24751	1.056	105.675	
1.32324	1.056	105.68	
1.10025	1.056	105.685	
0.923534	1.056	105.69	
1.06238	1.056	105.695	
1.1865	1.056	105.7	
1.08342	1.057	105.705	
1.04345	1.057	105.71	
1.298	1.057	105.715	
1.41791	1.057	105.72	
1.15074	1.057	105.725	
0.950882	1.057	105.73	
1.075	1.057	105.735	
1.15915	1.057	105.74	
0.959297	1.057	105.745	
0.870941	1.057	105.75	
1.12549	1.057	105.755	
1.31693	1.057	105.76	
1.1844	1.057	105.765	
1.04345	1.057	105.77	
1.19491	1.057	105.775	
1.28327	1.057	105.78	
1.04345	1.057	105.785	
0.896186	1.057	105.79	
1.07921	1.057	105.795	
1.26644	1.057	105.8	
1.12339	1.058	105.805	
1.03713	1.058	105.81	
1.22647	1.058	105.815	
1.32745	1.058	105.82	
1.06238	1.058	105.825	
0.86463	1.058	105.83	
1.04134	1.058	105.835	
1.20754	1.058	105.84	
1.06869	1.058	105.845	
0.963505	1.058	105.85	
1.19281	1.058	105.855	
1.34007	1.058	105.86	
1.14442	1.058	105.865	
0.969816	1.058	105.87	
1.09394	1.058	105.875	
1.23068	1.058	105.88	
1.08131	1.058	105.885	
0.97192	1.058	105.89	
1.15284	1.058	105.895	
1.29169	1.058	105.9	
1.1276	1.059	105.905	
0.978231	1.059	105.91	
1.15284	1.059	105.915	
1.28537	1.059	105.92	
1.07079	1.059	105.925	
0.959297	1.059	105.93	
1.13601	1.059	105.935	
1.31903	1.059	105.94	
1.14232	1.059	105.945	
0.995061	1.059	105.95	
1.13811	1.059	105.955	
1.28958	1.059	105.96	
1.10656	1.059	105.965	
0.952986	1.059	105.97	
1.10025	1.059	105.975	
1.26223	1.059	105.98	
1.14022	1.059	105.985	
1.01399	1.059	105.99	
1.17598	1.059	105.995	
1.30852	1.059	106	
1.15915	1.06	106.005	
0.999268	1.06	106.01	
1.12128	1.06	106.015	
1.25382	1.06	106.02	
1.06659	1.06	106.025	
0.948779	1.06	106.03	
1.15494	1.06	106.035	
1.31693	1.06	106.04	
1.15074	1.06	106.045	
0.986646	1.06	106.05	
1.13811	1.06	106.055	
1.2412	1.06	106.06	
1.05186	1.06	106.065	
0.900393	1.06	106.07	
1.07921	1.06	106.075	
1.26434	1.06	106.08	
1.18229	1.06	106.085	
1.03713	1.06	106.09	
1.16336	1.06	106.095	
1.27906	1.06	106.1	
1.11918	1.061	106.105	
0.946675	1.061	106.11	
1.10866	1.061	106.115	
1.27696	1.061	106.12	
1.14442	1.061	106.125	
1.02241	1.061	106.13	
1.20123	1.061	106.135	
1.34428	1.061	106.14	
1.15074	1.061	106.145	
0.952986	1.061	106.15	
1.0729	1.061	106.155	
1.23278	1.061	106.16	
1.10025	1.061	106.165	
0.988749	1.061	106.17	
1.15915	1.061	106.175	
1.32955	1.061	106.18	
1.17388	1.061	106.185	
0.982438	1.061	106.19	
1.06659	1.061	106.195	
1.1886	1.061	106.2	
1.08973	1.062	106.205	
0.95509	1.062	106.21	
1.17388	1.062	106.215	
1.34007	1.062	106.22	
1.17598	1.062	106.225	
0.992957	1.062	106.23	
1.12128	1.062	106.235	
1.25592	1.062	106.24	
1.11708	1.062	106.245	
0.942467	1.062	106.25	
1.11497	1.062	106.255	
1.298	1.062	106.26	
1.16546	1.062	106.265	
0.995061	1.062	106.27	
1.11497	1.062	106.275	
1.23909	1.062	106.28	
1.1276	1.062	106.285	
0.969816	1.062	106.29	
1.10656	1.062	106.295	
1.26854	1.062	106.3	
1.15705	1.063	106.305	
1.04555	1.063	106.31	
1.16546	1.063	106.315	
1.28748	1.063	106.32	
1.12339	1.063	106.325	
0.959297	1.063	106.33	
1.11918	1.063	106.335	
1.26644	1.063	106.34	
1.1276	1.063	106.345	
0.988749	1.063	106.35	
1.10656	1.063	106.355	
1.2412	1.063	106.36	
1.10025	1.063	106.365	
0.959297	1.063	106.37	
1.07921	1.063	106.375	
1.20754	1.063	106.38	
1.11708	1.063	106.385	
0.992957	1.063	106.39	
1.10656	1.063	106.395	
1.24751	1.063	106.4	
1.14653	1.064	106.405	
1.02662	1.064	106.41	
1.17808	1.064	106.415	
1.27486	1.064	106.42	
1.12549	1.064	106.425	
0.982438	1.064	106.43	
1.11708	1.064	106.435	
1.25171	1.064	106.44	
1.1297	1.064	106.445	
0.999268	1.064	106.45	
1.1297	1.064	106.455	
1.25171	1.064	106.46	
1.09604	1.064	106.465	
0.986646	1.064	106.47	
1.09394	1.064	106.475	
1.21385	1.064	106.48	
1.08762	1.064	106.485	
0.990853	1.064	106.49	
1.1318	1.064	106.495	
1.23488	1.064	106.5	
1.11918	1.065	106.505	
1.02872	1.065	106.51	
1.18229	1.065	106.515	
1.27486	1.065	106.52	
1.13811	1.065	106.525	
1.04765	1.065	106.53	
1.20333	1.065	106.535	
1.30641	1.065	106.54	
1.1318	1.065	106.545	
0.988749	1.065	106.55	
1.08342	1.065	106.555	
1.16757	1.065	106.56	
1.02662	1.065	106.565	
0.940364	1.065	106.57	
1.11287	1.065	106.575	
1.27696	1.065	106.58	
1.16757	1.065	106.585	
1.04345	1.065	106.59	
1.11708	1.065	106.595	
1.17598	1.065	106.6	
1.0161	1.066	106.605	
0.967712	1.066	106.61	
1.17177	1.066	106.615	
1.31903	1.066	106.62	
1.19491	1.066	106.625	
1.10656	1.066	106.63	
1.22226	1.066	106.635	
1.26434	1.066	106.64	
1.03503	1.066	106.645	
0.913015	1.066	106.65	
1.07079	1.066	106.655	
1.1865	1.066	106.66	
1.08552	1.066	106.665	
1.02872	1.066	106.67	
1.17808	1.066	106.675	
1.27906	1.066	106.68	
1.09814	1.066	106.685	
0.95509	1.066	106.69	
1.07711	1.066	106.695	
1.19912	1.066	106.7	
1.09604	1.067	106.705	
1.06659	1.067	106.71	
1.27696	1.067	106.715	
1.38004	1.067	106.72	
1.19281	1.067	106.725	
1.03293	1.067	106.73	
1.16125	1.067	106.735	
1.22647	1.067	106.74	
1.04134	1.067	106.745	
0.95509	1.067	106.75	
1.15915	1.067	106.755	
1.28748	1.067	106.76	
1.15915	1.067	106.765	
1.05396	1.067	106.77	
1.16967	1.067	106.775	
1.24751	1.067	106.78	
1.05186	1.067	106.785	
0.92143	1.067	106.79	
1.0729	1.067	106.795	
1.20964	1.067	106.8	
1.09394	1.068	106.805	
1.04555	1.068	106.81	
1.27065	1.068	106.815	
1.39477	1.068	106.82	
1.17177	1.068	106.825	
1.00348	1.068	106.83	
1.14442	1.068	106.835	
1.22437	1.068	106.84	
1.01399	1.068	106.845	
0.913015	1.068	106.85	
1.11708	1.068	106.855	
1.27275	1.068	106.86	
1.13601	1.068	106.865	
1.04555	1.068	106.87	
1.19912	1.068	106.875	
1.26434	1.068	106.88	
1.06028	1.068	106.885	
0.917223	1.068	106.89	
1.08342	1.068	106.895	
1.22437	1.068	106.9	
1.14232	1.069	106.905	
1.10445	1.069	106.91	
1.32955	1.069	106.915	
1.43474	1.069	106.92	
1.15705	1.069	106.925	
0.974023	1.069	106.93	
1.10025	1.069	106.935	
1.19912	1.069	106.94	
1.02241	1.069	106.945	
0.948779	1.069	106.95	
1.1886	1.069	106.955	
1.33797	1.069	106.96	
1.14442	1.069	106.965	
0.976127	1.069	106.97	
1.10445	1.069	106.975	
1.22647	1.069	106.98	
1.05607	1.069	106.985	
0.957194	1.069	106.99	
1.16967	1.069	106.995	
1.33376	1.069	107	
1.17388	1.07	107.005	
1.03503	1.07	107.01	
1.20123	1.07	107.015	
1.27486	1.07	107.02	
1.04134	1.07	107.025	
0.898289	1.07	107.03	
1.14442	1.07	107.035	
1.31483	1.07	107.04	
1.15915	1.07	107.045	
1.02241	1.07	107.05	
1.19491	1.07	107.055	
1.28958	1.07	107.06	
1.04976	1.07	107.065	
0.875148	1.07	107.07	
1.05817	1.07	107.075	
1.22437	1.07	107.08	
1.10445	1.07	107.085	
1.00348	1.07	107.09	
1.22016	1.07	107.095	
1.34638	1.07	107.1	
1.17177	1.071	107.105	
1.0182	1.071	107.11	
1.19071	1.071	107.115	
1.29589	1.071	107.12	
1.08552	1.071	107.125	
0.931949	1.071	107.13	
1.15284	1.071	107.135	
1.33166	1.071	107.14	
1.17808	1.071	107.145	
1.00558	1.071	107.15	
1.14442	1.071	107.155	
1.27486	1.071	107.16	
1.06869	1.071	107.165	
0.889874	1.071	107.17	
1.07711	1.071	107.175	
1.25803	1.071	107.18	
1.15284	1.071	107.185	
1.02662	1.071	107.19	
1.20333	1.071	107.195	
1.33376	1.071	107.2	
1.16125	1.072	107.205	
0.961401	1.072	107.21	
1.09394	1.072	107.215	
1.2454	1.072	107.22	
1.06028	1.072	107.225	
0.950882	1.072	107.23	
1.1844	1.072	107.235	
1.39477	1.072	107.24	
1.23909	1.072	107.245	
1.04555	1.072	107.25	
1.1297	1.072	107.255	
1.23909	1.072	107.26	
1.05817	1.072	107.265	
0.906704	1.072	107.27	
1.075	1.072	107.275	
1.3022	1.072	107.28	
1.21595	1.072	107.285	
1.06659	1.072	107.29	
1.13811	1.072	107.295	
1.24961	1.072	107.3	
1.11077	1.073	107.305	
0.969816	1.073	107.31	
1.14653	1.073	107.315	
1.34428	1.073	107.32	
1.20123	1.073	107.325	
1.04976	1.073	107.33	
1.1886	1.073	107.335	
1.28327	1.073	107.34	
1.10445	1.073	107.345	
0.929845	1.073	107.35	
1.06028	1.073	107.355	
1.2433	1.073	107.36	
1.15074	1.073	107.365	
1.03713	1.073	107.37	
1.16546	1.073	107.375	
1.3001	1.073	107.38	
1.15494	1.073	107.385	
0.992957	1.073	107.39	
1.07079	1.073	107.395	
1.22226	1.073	107.4	
1.13601	1.074	107.405	
1.04134	1.074	107.41	
1.19071	1.074	107.415	
1.32534	1.074	107.42	
1.16757	1.074	107.425	
0.990853	1.074	107.43	
1.11077	1.074	107.435	
1.23699	1.074	107.44	
1.11708	1.074	107.445	
0.990853	1.074	107.45	
1.15074	1.074	107.455	
1.29169	1.074	107.46	
1.17177	1.074	107.465	
1.02872	1.074	107.47	
1.10025	1.074	107.475	
1.21595	1.074	107.48	
1.10235	1.074	107.485	
0.984542	1.074	107.49	
1.12549	1.074	107.495	
1.26434	1.074	107.5	
1.19491	1.075	107.505	
1.10025	1.075	107.51	
1.22857	1.075	107.515	
1.32114	1.075	107.52	
1.1297	1.075	107.525	
0.965608	1.075	107.53	
1.08131	1.075	107.535	
1.20333	1.075	107.54	
1.06448	1.075	107.545	
0.961401	1.075	107.55	
1.14653	1.075	107.555	
1.27275	1.075	107.56	
1.13601	1.075	107.565	
1.00768	1.075	107.57	
1.11918	1.075	107.575	
1.20123	1.075	107.58	
1.05186	1.075	107.585	
0.961401	1.075	107.59	
1.13391	1.075	107.595	
1.3022	1.075	107.6	
1.20543	1.076	107.605	
1.08762	1.076	107.61	
1.20543	1.076	107.615	
1.26223	1.076	107.62	
1.06448	1.076	107.625	
0.931949	1.076	107.63	
1.08342	1.076	107.635	
1.2412	1.076	107.64	
1.09814	1.076	107.645	
0.997164	1.076	107.65	
1.14022	1.076	107.655	
1.23909	1.076	107.66	
1.08762	1.076	107.665	
0.984542	1.076	107.67	
1.16125	1.076	107.675	
1.30431	1.076	107.68	
1.18229	1.076	107.685	
1.06238	1.076	107.69	
1.17808	1.076	107.695	
1.24751	1.076	107.7	
1.06659	1.077	107.705	
0.957194	1.077	107.71	
1.15284	1.077	107.715	
1.3001	1.077	107.72	
1.16336	1.077	107.725	
1.04555	1.077	107.73	
1.22016	1.077	107.735	
1.28117	1.077	107.74	
1.0729	1.077	107.745	
0.936156	1.077	107.75	
1.08342	1.077	107.755	
1.24961	1.077	107.76	
1.1318	1.077	107.765	
1.06448	1.077	107.77	
1.25382	1.077	107.775	
1.32745	1.077	107.78	
1.13811	1.077	107.785	
0.940364	1.077	107.79	
1.04134	1.077	107.795	
1.13811	1.077	107.8	
1.02451	1.078	107.805	
0.988749	1.078	107.81	
1.22647	1.078	107.815	
1.39687	1.078	107.82	
1.2433	1.078	107.825	
1.09183	1.078	107.83	
1.20543	1.078	107.835	
1.25382	1.078	107.84	
1.03924	1.078	107.845	
0.915119	1.078	107.85	
1.09814	1.078	107.855	
1.26434	1.078	107.86	
1.13601	1.078	107.865	
1.06869	1.078	107.87	
1.23278	1.078	107.875	
1.3022	1.078	107.88	
1.09604	1.078	107.885	
0.934053	1.078	107.89	
1.075	1.078	107.895	
1.19912	1.078	107.9	
1.08131	1.079	107.905	
1.03924	1.079	107.91	
1.26223	1.079	107.915	
1.38846	1.079	107.92	
1.16967	1.079	107.925	
1.02241	1.079	107.93	
1.15074	1.079	107.935	
1.22647	1.079	107.94	
1.04134	1.079	107.945	
0.927741	1.079	107.95	
1.12128	1.079	107.955	
1.28117	1.079	107.96	
1.14863	1.079	107.965	
1.04555	1.079	107.97	
1.18019	1.079	107.975	
1.25592	1.079	107.98	
1.06659	1.079	107.985	
0.919327	1.079	107.99	
1.10235	1.079	107.995	
1.27906	1.079	108	
1.17177	1.08	108.005	
1.09814	1.08	108.01	
1.29379	1.08	108.015	
1.36952	1.08	108.02	
1.11918	1.08	108.025	
0.931949	1.08	108.03	
1.10866	1.08	108.035	
1.25803	1.08	108.04	
1.10025	1.08	108.045	
0.992957	1.08	108.05	
1.16546	1.08	108.055	
1.28327	1.08	108.06	
1.09814	1.08	108.065	
0.923534	1.08	108.07	
1.06448	1.08	108.075	
1.20123	1.08	108.08	
1.08973	1.08	108.085	
1.01189	1.08	108.09	
1.19702	1.08	108.095	
1.35059	1.08	108.1	
1.20123	1.081	108.105	
1.04765	1.081	108.11	
1.19702	1.081	108.115	
1.31272	1.081	108.12	
1.08131	1.081	108.125	
0.927741	1.081	108.13	
1.1318	1.081	108.135	
1.3022	1.081	108.14	
1.14232	1.081	108.145	
0.967712	1.081	108.15	
1.11077	1.081	108.155	
1.26223	1.081	108.16	
1.10235	1.081	108.165	
0.944571	1.081	108.17	
1.11918	1.081	108.175	
1.28327	1.081	108.18	
1.15284	1.081	108.185	
0.984542	1.081	108.19	
1.14863	1.081	108.195	
1.29379	1.081	108.2	
1.15705	1.082	108.205	
1.01189	1.082	108.21	
1.1844	1.082	108.215	
1.32324	1.082	108.22	
1.09394	1.082	108.225	
0.917223	1.082	108.23	
1.11287	1.082	108.235	
1.27486	1.082	108.24	
1.11918	1.082	108.245	
0.97192	1.082	108.25	
1.14232	1.082	108.255	
1.30852	1.082	108.26	
1.16336	1.082	108.265	
0.995061	1.082	108.27	
1.11918	1.082	108.275	
1.25382	1.082	108.28	
1.09814	1.082	108.285	
0.959297	1.082	108.29	
1.1276	1.082	108.295	
1.31062	1.082	108.3	
1.19702	1.083	108.305	
1.06028	1.083	108.31	
1.21595	1.083	108.315	
1.31272	1.083	108.32	
1.075	1.083	108.325	
0.902497	1.083	108.33	
1.10656	1.083	108.335	
1.30641	1.083	108.34	
1.17388	1.083	108.345	
1.02872	1.083	108.35	
1.17598	1.083	108.355	
1.3001	1.083	108.36	
1.10656	1.083	108.365	
0.917223	1.083	108.37	
1.06028	1.083	108.375	
1.24961	1.083	108.38	
1.1297	1.083	108.385	
1.0161	1.083	108.39	
1.18229	1.083	108.395	
1.33797	1.083	108.4	
1.16757	1.084	108.405	
1.01189	1.084	108.41	
1.17598	1.084	108.415	
1.31693	1.084	108.42	
1.13811	1.084	108.425	
0.986646	1.084	108.43	
1.14653	1.084	108.435	
1.28537	1.084	108.44	
1.10656	1.084	108.445	
0.95509	1.084	108.45	
1.09183	1.084	108.455	
1.25592	1.084	108.46	
1.14863	1.084	108.465	
1.0161	1.084	108.47	
1.16546	1.084	108.475	
1.29589	1.084	108.48	
